sample	target	ratio	CN	corrected.CN
s_C_2N5UML_M001_d__s_C_2N5UML_N001_d.snp_pileup.gz	12	0.981818181818182	1.96363636363636	1.9961543369252
s_C_2N5UML_M001_d__s_C_2N5UML_N001_d.snp_pileup.gz	13	1.01818181818182	2.03636363636364	2.00737934557669
s_C_2N5UML_M001_d__s_C_2N5UML_N001_d.snp_pileup.gz	14	1.06363636363636	2.12727272727273	2.00232272520695
s_C_2N5UML_M001_d__s_C_2N5UML_N001_d.snp_pileup.gz	15	0.981818181818182	1.96363636363636	1.995607479345
s_C_2N5UML_M001_d__s_C_2N5UML_N001_d.snp_pileup.gz	16	0.963636363636364	1.92727272727273	2.00296605425894
s_C_2N5UML_M001_d__s_C_2N5UML_N001_d.snp_pileup.gz	17	1	2	2.00035446216491
s_C_2N5UML_M001_d__s_C_2N5UML_N001_d.snp_pileup.gz	18	1	2	1.99987289548854
s_C_2N5UML_M001_d__s_C_2N5UML_N001_d.snp_pileup.gz	19	1.05454545454545	2.10909090909091	2.08530305305438
s_C_2N5UML_M001_d__s_C_2N5UML_N001_d.snp_pileup.gz	20	0.972727272727273	1.94545454545455	2.00435167264812
s_C_2N5UML_M001_d__s_C_2N5UML_N001_d.snp_pileup.gz	21	0.981818181818182	1.96363636363636	1.99507924806778
s_C_2N5UML_M001_d__s_C_2N5UML_N001_d.snp_pileup.gz	22	0.977272727272727	1.95454545454545	2.05098916456275
s_C_2N5UML_M001_d__s_C_2N5UML_N001_d.snp_pileup.gz	23	0.763636363636364	1.52727272727273	1.07725132802706
s_C_2N5UML_M001_d__s_C_2N5UML_N001_d.snp_pileup.gz	24	0.836363636363636	1.67272727272727	1.11304008421099
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	1	1.00909090909091	2.01818181818182	1.98609980640611
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	2	0.981981981981982	1.96396396396396	1.96391490760026
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	3	1.00909090909091	2.01818181818182	2.01811855289554
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	4	1.01818181818182	2.03636363636364	1.92947225432373
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	5	1.00909090909091	2.01818181818182	1.99312363563821
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	6	1.03636363636364	2.07272727272727	1.9635094144635
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	7	1.01818181818182	2.03636363636364	2.0070862535585
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	8	0.995475113122172	1.99095022624434	2.00262775110927
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	9	1.05454545454545	2.10909090909091	2.04622205971154
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	10	0.97737556561086	1.95475113122172	1.95471702518986
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	11	1.03636363636364	2.07272727272727	2.00911851700402
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	12	0.981981981981982	1.96396396396396	1.9964819372528
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	13	1.01818181818182	2.03636363636364	2.00737934557669
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	14	1.04545454545455	2.09090909090909	1.96595908884331
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	15	0.995475113122172	1.99095022624434	2.02292134195298
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	16	0.995475113122172	1.99095022624434	2.06664355323056
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	17	0.995475113122172	1.99095022624434	1.99130468840926
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	18	1.01818181818182	2.03636363636364	2.03623653185218
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	19	1.07272727272727	2.14545454545455	2.12166668941802
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	20	0.968468468468468	1.93693693693694	1.99583406413051
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	21	0.97737556561086	1.95475113122172	1.98619401565313
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	22	0.963963963963964	1.92792792792793	2.02437163794523
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	23	0.760180995475113	1.52036199095023	1.07034059170456
s_C_2N5UML_P001_d__s_C_2N5UML_N001_d.snp_pileup.gz	24	0.796380090497738	1.59276018099548	1.0330729924792
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	1	1.01785714285714	2.03571428571429	2.00363227393858
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	2	0.991071428571429	1.98214285714286	1.98209380077916
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	3	1	2	1.99993673471372
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	4	0.982142857142857	1.96428571428571	1.85739433224581
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	5	1	2	1.97494181745639
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	6	1.02678571428571	2.05357142857143	1.94435357030766
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	7	1.05357142857143	2.10714285714286	2.07786547433772
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	8	0.964285714285714	1.92857142857143	1.94024895343636
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	9	1.05357142857143	2.10714285714286	2.04427400776348
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	10	1	2	1.99996589396814
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	11	1.04464285714286	2.08928571428571	2.02567695856247
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	12	0.982142857142857	1.96428571428571	1.99680368757455
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	13	1.01785714285714	2.03571428571429	2.00672999492734
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	14	1.05357142857143	2.10714285714286	1.98219285507708
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	15	1	2	2.03197111570864
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	16	0.964285714285714	1.92857142857143	2.00426475555764
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	17	1.01785714285714	2.03571428571429	2.0360687478792
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	18	1.01785714285714	2.03571428571429	2.03558718120283
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	19	1.03571428571429	2.07142857142857	2.04764071539205
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	20	0.991071428571429	1.98214285714286	2.04103998433643
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	21	0.946428571428571	1.89285714285714	1.92430002728856
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	22	0.96875	1.9375	2.0339437100173
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	23	0.75	1.5	1.04997860075433
s_C_XTXNX9_P001_d__s_C_XTXNX9_N001_d.snp_pileup.gz	24	0.732142857142857	1.46428571428571	0.904598525769436
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	1	1.04166666666667	2.08333333333333	2.05125132155763
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	2	0.975409836065574	1.95081967213115	1.95077061576745
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	3	1	2	1.99993673471372
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	4	0.967213114754098	1.9344262295082	1.82753484746829
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	5	1.01666666666667	2.03333333333333	2.00827515078972
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	6	1.05	2.1	1.99078214173623
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	7	0.983606557377049	1.9672131147541	1.93793573194896
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	8	1	2	2.01167752486493
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	9	1.03333333333333	2.06666666666667	2.00379781728729
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	10	1.01666666666667	2.03333333333333	2.03329922730147
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	11	1.05833333333333	2.11666666666667	2.05305791094342
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	12	0.983606557377049	1.9672131147541	1.99973108804294
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	13	0.950819672131147	1.90163934426229	1.87265505347535
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	14	1.10833333333333	2.21666666666667	2.09171666460089
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	15	0.983606557377049	1.9672131147541	1.99918423046274
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	16	0.959016393442623	1.91803278688525	1.99372611387146
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	17	0.983606557377049	1.9672131147541	1.96756757691901
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	18	1.01666666666667	2.03333333333333	2.03320622882188
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	19	1.06666666666667	2.13333333333333	2.10954547729681
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	20	0.979508196721312	1.95901639344262	2.01791352063619
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	21	0.967213114754098	1.9344262295082	1.96586911393961
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	22	0.950819672131147	1.90163934426229	1.99808305427959
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	23	0.721311475409836	1.44262295081967	0.992601551574005
s_C_97JDD1_M001_d__s_C_97JDD1_N001_d.snp_pileup.gz	24	0.745901639344262	1.49180327868852	0.932116090172246
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	1	1	2	1.9679179882243
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	2	0.995689655172414	1.99137931034483	1.99133025398113
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	3	0.991379310344828	1.98275862068966	1.98269535540338
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	4	1	2	1.89310861796009
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	5	0.982758620689655	1.96551724137931	1.9404590588357
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	6	1.01724137931034	2.03448275862069	1.92526490035692
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	7	1.01724137931034	2.03448275862069	2.00520537581555
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	8	0.982758620689655	1.96551724137931	1.97719476624424
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	9	1.02586206896552	2.05172413793103	1.98885528855166
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	10	0.982758620689655	1.96551724137931	1.96548313534745
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	11	1.05217391304348	2.10434782608696	2.04073907036371
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	12	1	2	2.03251797328884
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	13	0.982758620689655	1.96551724137931	1.93653295059236
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	14	1.06034482758621	2.12068965517241	1.99573965310663
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	15	1	2	2.03197111570864
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	16	0.982758620689655	1.96551724137931	2.04121056836553
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	17	1	2	2.00035446216491
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	18	0.96551724137931	1.93103448275862	1.93090737824716
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	19	1.05676855895197	2.11353711790393	2.0897492618674
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	20	0.96551724137931	1.93103448275862	1.98993160995219
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	21	0.956896551724138	1.91379310344828	1.94523598787969
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	22	0.952586206896552	1.9051724137931	2.0016161238104
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	23	0.741379310344828	1.48275862068966	1.03273722144399
s_C_9XMXDH_M001_d__s_C_9XMXDH_N001_d.snp_pileup.gz	24	0.741379310344828	1.48275862068966	0.923071432173377
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	1	1.01694915254237	2.03389830508475	2.00181629330904
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	2	0.983050847457627	1.96610169491525	1.96605263855155
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	3	0.991525423728814	1.98305084745763	1.98298758217135
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	4	0.983050847457627	1.96610169491525	1.85921031287535
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	5	0.983050847457627	1.96610169491525	1.94104351237164
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	6	1.01694915254237	2.03389830508475	1.92468044682097
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	7	1	2	1.97072261719486
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	8	0.995762711864407	1.99152542372881	2.00320294859374
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	9	1.05084745762712	2.10169491525424	2.03882606587486
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	10	0.991525423728814	1.98305084745763	1.98301674142577
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	11	1.02542372881356	2.05084745762712	1.98723870190387
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	12	0.983050847457627	1.96610169491525	1.99861966820409
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	13	0.966101694915254	1.93220338983051	1.90321909904356
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	14	1.07627118644068	2.15254237288136	2.02759237081558
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	15	1.00847457627119	2.01694915254237	2.04892026825101
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	16	0.966101694915254	1.93220338983051	2.00789671681672
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	17	1.01694915254237	2.03389830508475	2.03425276724966
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	18	1.01694915254237	2.03389830508475	2.03377120057329
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	19	1.06779661016949	2.13559322033898	2.11180536430246
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	20	0.961864406779661	1.92372881355932	1.98262594075289
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	21	0.983050847457627	1.96610169491525	1.99754457934667
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	22	0.949152542372881	1.89830508474576	1.99474879476306
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	23	0.728813559322034	1.45762711864407	1.0076057193984
s_C_VVXUCL_P001_d__s_C_VVXUCL_N001_d.snp_pileup.gz	24	0.779661016949153	1.55932203389831	0.999634845382027
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	1	1.01666666666667	2.03333333333333	2.00125132155763
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	2	1.00833333333333	2.01666666666667	2.01661761030297
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	3	1	2	1.99993673471372
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	4	1	2	1.89310861796009
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	5	0.983333333333333	1.96666666666667	1.94160848412306
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	6	1.08333333333333	2.16666666666667	2.05744880840289
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	7	1	2	1.97072261719486
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	8	0.991666666666667	1.98333333333333	1.99501085819826
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	9	1.03333333333333	2.06666666666667	2.00379781728729
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	10	0.983333333333333	1.96666666666667	1.9666325606348
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	11	1.05833333333333	2.11666666666667	2.05305791094342
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	12	0.983333333333333	1.96666666666667	1.9991846399555
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	13	1	2	1.97101570921305
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	14	1.08333333333333	2.16666666666667	2.04171666460089
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	15	1.00833333333333	2.01666666666667	2.04863778237531
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	16	1	2	2.07569332698622
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	17	1	2	2.00035446216491
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	18	1.01666666666667	2.03333333333333	2.03320622882188
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	19	1.03333333333333	2.06666666666667	2.04287881063014
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	20	0.991666666666667	1.98333333333333	2.0422304605269
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	21	1	2	2.03144288443141
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	22	0.966666666666667	1.93333333333333	2.02977704335063
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	23	0.741666666666667	1.48333333333333	1.03331193408767
s_C_FNM2D6_P001_d__s_C_FNM2D6_N001_d.snp_pileup.gz	24	0.775	1.55	0.990312811483722
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	1	1.03389830508475	2.06779661016949	2.03571459839379
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	2	1	2	1.9999509436363
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	3	0.975	1.95	1.94993673471372
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	4	0.983333333333333	1.96666666666667	1.85977528462676
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	5	0.983333333333333	1.96666666666667	1.94160848412306
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	6	1.06276150627615	2.1255230125523	2.01630515428853
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	7	1	2	1.97072261719486
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	8	0.975	1.95	1.96167752486493
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	9	1.03333333333333	2.06666666666667	2.00379781728729
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	10	0.983333333333333	1.96666666666667	1.9666325606348
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	11	1.05042016806723	2.10084033613445	2.03723158041121
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	12	0.966666666666667	1.93333333333333	1.96585130662217
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	13	0.991666666666667	1.98333333333333	1.95434904254638
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	14	1.07949790794979	2.15899581589958	2.0340458138338
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	15	1	2	2.03197111570864
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	16	0.95	1.9	1.97569332698622
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	17	0.983333333333333	1.96666666666667	1.96702112883158
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	18	1	2	1.99987289548854
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	19	1.02521008403361	2.05042016806723	2.0266323120307
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	20	0.975	1.95	2.00889712719357
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	21	0.95	1.9	1.93144288443141
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	22	0.966666666666667	1.93333333333333	2.02977704335063
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	23	0.733333333333333	1.46666666666667	1.016645267421
s_C_0C6MTW_M001_d__s_C_0C6MTW_N001_d.snp_pileup.gz	24	0.783333333333333	1.56666666666667	1.00697947815039
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	1	1.01666666666667	2.03333333333333	2.00125132155763
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	2	0.983333333333333	1.96666666666667	1.96661761030297
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	3	0.991666666666667	1.98333333333333	1.98327006804705
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	4	1.04166666666667	2.08333333333333	1.97644195129342
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	5	1.01666666666667	2.03333333333333	2.00827515078972
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	6	1.07083333333333	2.14166666666667	2.03244880840289
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	7	1	2	1.97072261719486
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	8	0.991666666666667	1.98333333333333	1.99501085819826
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	9	1	2	1.93713115062063
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	10	0.983333333333333	1.96666666666667	1.9666325606348
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	11	1.03333333333333	2.06666666666667	2.00305791094342
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	12	0.983333333333333	1.96666666666667	1.9991846399555
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	13	1	2	1.97101570921305
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	14	1.05833333333333	2.11666666666667	1.99171666460089
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	15	1	2	2.03197111570864
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	16	0.966666666666667	1.93333333333333	2.00902666031955
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	17	0.983333333333333	1.96666666666667	1.96702112883158
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	18	1.01666666666667	2.03333333333333	2.03320622882188
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	19	1.03333333333333	2.06666666666667	2.04287881063014
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	20	0.966666666666667	1.93333333333333	1.9922304605269
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	21	0.983333333333333	1.96666666666667	1.99810955109808
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	22	0.95	1.9	1.9964437100173
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	23	0.741666666666667	1.48333333333333	1.03331193408767
s_C_E5JXJP_M001_d__s_C_E5JXJP_N001_d.snp_pileup.gz	24	0.766666666666667	1.53333333333333	0.973646144817055
s_C_9E6ERP_P001_d__s_C_9E6ERP_N001_d.snp_pileup.gz	1	1.01724137931034	2.03448275862069	2.00240074684499
s_C_9E6ERP_P001_d__s_C_9E6ERP_N001_d.snp_pileup.gz	2	0.974576271186441	1.94915254237288	1.94910348600918
s_C_9E6ERP_P001_d__s_C_9E6ERP_N001_d.snp_pileup.gz	3	0.974576271186441	1.94915254237288	1.9490892770866
s_C_9E6ERP_P001_d__s_C_9E6ERP_N001_d.snp_pileup.gz	4	1.01694915254237	2.03389830508475	1.92700692304484
s_C_9E6ERP_P001_d__s_C_9E6ERP_N001_d.snp_pileup.gz	5	0.983050847457627	1.96610169491525	1.94104351237164
s_C_9E6ERP_P001_d__s_C_9E6ERP_N001_d.snp_pileup.gz	6	1.02542372881356	2.05084745762712	1.94162959936335
s_C_9E6ERP_P001_d__s_C_9E6ERP_N001_d.snp_pileup.gz	7	1	2	1.97072261719486
s_C_9E6ERP_P001_d__s_C_9E6ERP_N001_d.snp_pileup.gz	8	0.983050847457627	1.96610169491525	1.97777921978018
