"arm"	"tcn"	"lcn"	"cn_length"	"arm_length"	"frac_of_arm"	"cn_state"	"WGD"	"fcna"	"AS"	"ID"
"23p"	1	0	55919351	55919351	1	"HETLOSS"	FALSE	0.392003874890354	7	"c/s_C_001313_M001_d__s_C_0013"
"23q"	1	0	71205108	71205108	1	"HETLOSS"	FALSE	0.392003874890354	7	"c/s_C_001313_M001_d__s_C_0013"
"1q"	2	1	105187688	127667162	0.82	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"2p"	2	1	92284524	92284524	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"2q"	2	1	150710979	150710979	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"3p"	2	1	90134854	90134854	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"3q"	2	1	107391802	107391802	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"4q"	2	1	125568806	141272470	0.89	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"5p"	2	1	46265191	46265191	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"6p"	2	1	58537616	58537616	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"7p"	2	1	55949108	58012598	0.96	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"7q"	3	1	100536314	100536314	1	"GAIN"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"8q"	4	2	102440592	102440592	1	"TETRAPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"9p"	2	1	47352729	47352729	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"9q"	2	1	93743721	93743721	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"10p"	2	1	39161642	39161642	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"10q"	2	1	85341869	95021510	0.9	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"11p"	2	1	51509555	51509555	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"12p"	2	1	34782844	34782844	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"12q"	2	1	98954138	98954138	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"13q"	2	1	95403334	95674285	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"14q"	2	1	87973329	87973329	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"15q"	2	1	82237101	82237101	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"16p"	2	1	35271343	35271343	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"16q"	2	1	54902149	54902149	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"17p"	2	1	22257010	22257010	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"17q"	2	1	58789294	58789294	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"18p"	1	0	15413287	15413287	1	"HETLOSS"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"18q"	1	0	62457602	62457602	1	"HETLOSS"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"19p"	2	1	24570999	24570999	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"19q"	2	1	34402168	34402168	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"20p"	3	1	26301233	26301233	1	"GAIN"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"20q"	3	1	36589731	36589731	1	"GAIN"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"21q"	2	1	36795229	36795229	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"22q"	2	1	35093532	35093532	1	"DIPLOID"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"23p"	1	0	58431112	58431112	1	"HETLOSS"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"23q"	1	0	96623038	96623038	1	"HETLOSS"	FALSE	0.254513449943145	7	"c/s_C_001131_P001_d__s_C_0011"
"1p"	2	1	121520634	121520634	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"2p"	2	1	92284524	92284524	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"2q"	2	1	137159251	150682005	0.91	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"3p"	2	1	90137154	90137154	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"3q"	2	1	107389946	107389946	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"4p"	2	1	42839113	49602177	0.86	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"4q"	2	1	117198983	141266989	0.83	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"5p"	2	1	46265109	46265109	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"5q"	2	1	133796604	134304315	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"6p"	2	1	58537566	58537566	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"7q"	2	1	95163000	100835919	0.94	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"8p"	1	0	42861300	43651237	0.98	"HETLOSS"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"9p"	2	1	39163399	47175478	0.83	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"10p"	2	1	39161635	39161635	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"10q"	2	1	87017264	95969058	0.91	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"11p"	2	1	51557255	51557255	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"11q"	2	1	82609755	82609755	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"12p"	2	1	34425802	34425802	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"12q"	2	1	89376606	98951904	0.9	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"14q"	2	1	87973163	87973163	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"15q"	2	1	67180027	82063652	0.82	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"16p"	2	1	34675342	34675342	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"16q"	2	1	43622295	43643255	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"17p"	2	1	20376637	22255764	0.92	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"17q"	2	1	58299573	58785927	0.99	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"18p"	2	1	15413310	15413310	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"18q"	2	1	62499852	62499852	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"19p"	2	1	23944070	24568183	0.97	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"19q"	2	1	34358729	34358729	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"20p"	4	2	26301169	26301169	1	"TETRAPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"20q"	4	2	36589794	36589794	1	"TETRAPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"21q"	2	1	36795273	36795273	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"22q"	2	1	35093550	35093550	1	"DIPLOID"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"23p"	1	0	58431112	58431112	1	"HETLOSS"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"23q"	1	0	96623038	96623038	1	"HETLOSS"	FALSE	0.224086560935183	7	"c/s_C_001138_P001_d__s_C_0011"
"1p"	1	0	121520162	121520162	1	"HETLOSS"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"1q"	2	1	103796829	127676762	0.81	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"2p"	2	1	88979576	91940371	0.97	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"2q"	2	1	136917021	150540914	0.91	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"3p"	2	1	90143361	90143361	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"3q"	2	1	107391796	107391796	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"4p"	2	1	49606867	49606867	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"4q"	2	1	141287512	141287512	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"5p"	2	1	46265041	46265041	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"5q"	2	1	133610223	134223954	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"6p"	2	1	58537547	58537547	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"6q"	2	1	112119209	112119209	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"7p"	4	1	58033331	58033331	1	"GAIN"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"7q"	4	1	100883254	100883254	1	"GAIN"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"8p"	0	0	43722306	43722306	1	"HOMDEL"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"8q"	2	1	98276600	102439063	0.96	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"9p"	2	1	47351272	47351272	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"9q"	2	1	93729808	93729808	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"10p"	2	1	39161678	39161678	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"10q"	2	1	92250093	96172492	0.96	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"11p"	1	0	50650460	51509160	0.98	"HETLOSS"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"11q"	2	1	77392430	82601299	0.94	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"12p"	2	1	34782894	34782894	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"12q"	2	1	98954206	98954206	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"14q"	2	1	88170955	88170955	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"16p"	2	1	35271304	35271304	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"16q"	2	1	54908438	54908438	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"17q"	2	1	54267507	58722151	0.92	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"18p"	2	1	15413298	15413298	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"18q"	2	1	62544252	62544252	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"19p"	2	1	19880067	24559437	0.81	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"19q"	2	1	28582917	34351568	0.83	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"20p"	2	1	26301169	26301169	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"20q"	2	1	35843599	36545813	0.98	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"21q"	0	0	30821283	36779954	0.84	"HOMDEL"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"22q"	2	1	35093432	35093432	1	"DIPLOID"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"23p"	1	0	58204764	58429720	1	"HETLOSS"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"23q"	1	0	96622888	96622888	1	"HETLOSS"	FALSE	0.2492917368462	7	"c/s_C_001311_P001_d__s_C_0013"
"1p"	2	1	121519508	121519508	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"1q"	2	1	126429148	127673357	0.99	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"2p"	2	1	92284558	92284558	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"3p"	2	1	90137097	90137097	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"3q"	2	1	107391796	107391796	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"4p"	2	1	49606667	49606667	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"4q"	2	1	111438592	136496972	0.82	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"5p"	2	1	46265109	46265109	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"6p"	2	1	58537508	58537508	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"7p"	3	1	56325150	58021588	0.97	"GAIN"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"7q"	3	1	94950700	100882919	0.94	"GAIN"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"8p"	2	0	43537966	43713078	1	"CNLOH"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"8q"	5	2	98278080	102440443	0.96	"AMP"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"9p"	2	1	39273261	47282740	0.83	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"10p"	2	1	35836362	39161635	0.92	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"11p"	2	1	48216239	51493549	0.94	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"12p"	2	1	34782944	34782944	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"12q"	2	1	98954256	98954256	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"13q"	2	1	75850212	93815682	0.81	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"14q"	2	1	87985292	87985292	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"15q"	2	1	82236985	82236985	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"16p"	2	1	35268712	35268712	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"17p"	2	1	22256849	22256849	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"17q"	2	1	58789367	58789367	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"18p"	2	1	15413266	15413266	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"18q"	2	1	62544252	62544252	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"19p"	2	1	19711463	24570780	0.8	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"19q"	2	1	29029143	34368615	0.84	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"20p"	2	1	26301219	26301219	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"20q"	2	1	36589794	36589794	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"21q"	2	1	36793621	36793621	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"22q"	2	1	35093543	35093543	1	"DIPLOID"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"23p"	1	0	58431062	58431062	1	"HETLOSS"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"23q"	1	0	96622988	96622988	1	"HETLOSS"	FALSE	0.281359255883735	7	"c/s_C_001325_P001_d__s_C_0013"
"4q"	3	0	124788310	141286013	0.88	"CNLOH BEFORE & LOSS"	TRUE	1	7	"c/s_C_001348_P001_d__s_C_0013"
"5p"	3	0	41259246	46259614	0.89	"CNLOH BEFORE & LOSS"	TRUE	1	7	"c/s_C_001348_P001_d__s_C_0013"
"8p"	1	0	35471753	42694106	0.83	"LOSS BEFORE & AFTER"	TRUE	1	7	"c/s_C_001348_P001_d__s_C_0013"
"8q"	3	0	93309869	102435771	0.91	"CNLOH BEFORE & LOSS"	TRUE	1	7	"c/s_C_001348_P001_d__s_C_0013"
"11p"	2	0	49617305	51437550	0.96	"LOSS BEFORE"	TRUE	1	7	"c/s_C_001348_P001_d__s_C_0013"
"16p"	2	0	34829665	35214514	0.99	"LOSS BEFORE"	TRUE	1	7	"c/s_C_001348_P001_d__s_C_0013"
"16q"	2	0	54896513	54901563	1	"LOSS BEFORE"	TRUE	1	7	"c/s_C_001348_P001_d__s_C_0013"
"17p"	1	0	18530854	21688614	0.85	"LOSS BEFORE & AFTER"	TRUE	1	7	"c/s_C_001348_P001_d__s_C_0013"
"21q"	3	0	30165579	36772683	0.82	"CNLOH BEFORE & LOSS"	TRUE	1	7	"c/s_C_001348_P001_d__s_C_0013"
"23p"	1	0	58204215	58429305	1	"LOSS BEFORE & AFTER"	TRUE	1	7	"c/s_C_001348_P001_d__s_C_0013"
"23q"	1	0	82533592	95463466	0.86	"LOSS BEFORE & AFTER"	TRUE	1	7	"c/s_C_001348_P001_d__s_C_0013"
"1p"	2	1	121520684	121520684	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"1q"	2	1	126559066	127621789	0.99	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"2p"	2	1	92284238	92284238	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"2q"	2	1	144035845	145202993	0.99	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"3p"	2	1	90143398	90143398	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"3q"	2	1	107391802	107391802	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"4p"	2	1	49606757	49606757	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"4q"	2	1	141287386	141287386	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"5p"	2	1	46265091	46265091	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"5q"	2	1	108063949	134286810	0.8	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"6p"	2	1	58537616	58537616	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"7p"	3	1	58014289	58022139	1	"GAIN"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"8q"	2	1	102440713	102440713	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"9p"	2	1	39162786	47310163	0.83	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"10p"	2	1	35837101	38280236	0.94	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"10q"	2	1	83465678	96103543	0.87	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"11p"	2	1	51513077	51513077	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"11q"	2	1	82613602	82613602	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"12p"	2	1	31701520	34776914	0.91	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"12q"	2	1	98954206	98954206	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"14q"	2	1	87952150	87952150	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"15q"	2	1	82237062	82237062	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"16p"	2	1	34897346	34919796	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"16q"	2	1	54831712	54867772	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"17p"	2	1	22256906	22256906	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"17q"	2	1	58373823	58688981	0.99	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"18p"	2	1	15413212	15413212	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"18q"	2	1	62499813	62499813	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"20p"	2	1	26301169	26301169	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"20q"	2	1	36589615	36589615	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
"21q"	2	1	36795245	36795245	1	"DIPLOID"	FALSE	0.188081857547371	7	"c/s_C_001360_P001_d__s_C_0013"
