"Gene"	"Match"	"number"	"ID"
"USP9Y"	1	51	"RP/somatic/s_C_9YJ1TC_P001_d__"
"DAZ4"	1	1	"RP/somatic/s_C_9YJ1TC_P001_d__"
"DDX3Y"	1	13	"RP/somatic/s_C_9YJ1TC_P001_d__"
"UTY"	1	33	"RP/somatic/s_C_9YJ1TC_P001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_9YJ1TC_P001_d__"
"NLGN4Y"	1	12	"RP/somatic/s_C_9YJ1TC_P001_d__"
"KDM5D"	1	28	"RP/somatic/s_C_9YJ1TC_P001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_9YJ1TC_P001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_9YJ1TC_P001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_9YJ1TC_P001_d__"
"RBMY1A1"	1	3	"RP/somatic/s_C_9YJ1TC_P001_d__"
"RBMY1E"	1	2	"RP/somatic/s_C_9YJ1TC_P001_d__"
"SRY"	1	3	"RP/somatic/s_C_9YJ1TC_P001_d__"
"RPS4Y1"	1	7	"RP/somatic/s_C_9YJ1TC_P001_d__"
"RBMY1F"	1	2	"RP/somatic/s_C_9YJ1TC_P001_d__"
"ZFY"	1	12	"RP/somatic/s_C_9YJ1TC_P001_d__"
"TGIF2LY"	1	3	"RP/somatic/s_C_9YJ1TC_P001_d__"
"PCDH11Y"	1	34	"RP/somatic/s_C_9YJ1TC_P001_d__"
"TSPY2"	1	6	"RP/somatic/s_C_9YJ1TC_P001_d__"
"RBMY1J"	1	11	"RP/somatic/s_C_9YJ1TC_P001_d__"
"AMELY"	1	5	"RP/somatic/s_C_9YJ1TC_P001_d__"
"TBL1Y"	1	15	"RP/somatic/s_C_9YJ1TC_P001_d__"
"TSPY4"	1	2	"RP/somatic/s_C_9YJ1TC_P001_d__"
"TSPY8"	1	3	"RP/somatic/s_C_9YJ1TC_P001_d__"
"TSPY3"	1	8	"RP/somatic/s_C_9YJ1TC_P001_d__"
"TSPY1"	1	8	"RP/somatic/s_C_9YJ1TC_P001_d__"
"DAZ2"	1	2	"RP/somatic/s_C_9YJ1TC_P001_d__"
"AC006156.1"	1	7	"RP/somatic/s_C_JKC3DH_P001_d__"
"TSPY6P"	1	2	"RP/somatic/s_C_JKC3DH_P001_d__"
"TSPY10"	1	2	"RP/somatic/s_C_JKC3DH_P001_d__"
"SLC9B1P1"	1	2	"RP/somatic/s_C_JKC3DH_P001_d__"
"DAZ3"	1	2	"RP/somatic/s_C_JKC3DH_P001_d__"
"USP9Y"	1	45	"RP/somatic/s_C_JKC3DH_P001_d__"
"DDX3Y"	1	13	"RP/somatic/s_C_JKC3DH_P001_d__"
"UTY"	1	30	"RP/somatic/s_C_JKC3DH_P001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_JKC3DH_P001_d__"
"NLGN4Y"	1	12	"RP/somatic/s_C_JKC3DH_P001_d__"
"KDM5D"	1	25	"RP/somatic/s_C_JKC3DH_P001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_JKC3DH_P001_d__"
"RPS4Y2"	1	4	"RP/somatic/s_C_JKC3DH_P001_d__"
"CYorf17"	1	1	"RP/somatic/s_C_JKC3DH_P001_d__"
"RBMY1A1"	1	4	"RP/somatic/s_C_JKC3DH_P001_d__"
"RBMY1E"	1	2	"RP/somatic/s_C_JKC3DH_P001_d__"
"SRY"	1	3	"RP/somatic/s_C_JKC3DH_P001_d__"
"RPS4Y1"	1	5	"RP/somatic/s_C_JKC3DH_P001_d__"
"RBMY1F"	1	2	"RP/somatic/s_C_JKC3DH_P001_d__"
"ZFY"	1	13	"RP/somatic/s_C_JKC3DH_P001_d__"
"TGIF2LY"	1	3	"RP/somatic/s_C_JKC3DH_P001_d__"
"PCDH11Y"	1	30	"RP/somatic/s_C_JKC3DH_P001_d__"
"TSPY2"	1	5	"RP/somatic/s_C_JKC3DH_P001_d__"
"RBMY1J"	1	10	"RP/somatic/s_C_JKC3DH_P001_d__"
"AMELY"	1	4	"RP/somatic/s_C_JKC3DH_P001_d__"
"TBL1Y"	1	14	"RP/somatic/s_C_JKC3DH_P001_d__"
"TSPY8"	1	2	"RP/somatic/s_C_JKC3DH_P001_d__"
"TSPY3"	1	5	"RP/somatic/s_C_JKC3DH_P001_d__"
"TSPY1"	1	5	"RP/somatic/s_C_JKC3DH_P001_d__"
"DAZ2"	1	1	"RP/somatic/s_C_JKC3DH_P001_d__"
"AC006156.1"	1	8	"RP/somatic/s_C_L1J34C_M001_d__"
"TSPY6P"	1	2	"RP/somatic/s_C_L1J34C_M001_d__"
"TSPY10"	1	2	"RP/somatic/s_C_L1J34C_M001_d__"
"SLC9B1P1"	1	1	"RP/somatic/s_C_L1J34C_M001_d__"
"DAZ3"	1	1	"RP/somatic/s_C_L1J34C_M001_d__"
"USP9Y"	1	32	"RP/somatic/s_C_L1J34C_M001_d__"
"DAZ4"	1	1	"RP/somatic/s_C_L1J34C_M001_d__"
"DDX3Y"	1	7	"RP/somatic/s_C_L1J34C_M001_d__"
"UTY"	1	21	"RP/somatic/s_C_L1J34C_M001_d__"
"NLGN4Y"	1	12	"RP/somatic/s_C_L1J34C_M001_d__"
"KDM5D"	1	17	"RP/somatic/s_C_L1J34C_M001_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_L1J34C_M001_d__"
"RPS4Y2"	1	4	"RP/somatic/s_C_L1J34C_M001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_L1J34C_M001_d__"
"RBMY1A1"	1	5	"RP/somatic/s_C_L1J34C_M001_d__"
"RBMY1E"	1	3	"RP/somatic/s_C_L1J34C_M001_d__"
"SRY"	1	2	"RP/somatic/s_C_L1J34C_M001_d__"
"RPS4Y1"	1	3	"RP/somatic/s_C_L1J34C_M001_d__"
"ZFY"	1	11	"RP/somatic/s_C_L1J34C_M001_d__"
"TGIF2LY"	1	3	"RP/somatic/s_C_L1J34C_M001_d__"
"PCDH11Y"	1	26	"RP/somatic/s_C_L1J34C_M001_d__"
"TSPY2"	1	4	"RP/somatic/s_C_L1J34C_M001_d__"
"RBMY1J"	1	8	"RP/somatic/s_C_L1J34C_M001_d__"
"AMELY"	1	3	"RP/somatic/s_C_L1J34C_M001_d__"
"TBL1Y"	1	10	"RP/somatic/s_C_L1J34C_M001_d__"
"TSPY4"	1	2	"RP/somatic/s_C_L1J34C_M001_d__"
"TSPY8"	1	5	"RP/somatic/s_C_L1J34C_M001_d__"
"TSPY3"	1	8	"RP/somatic/s_C_L1J34C_M001_d__"
"TSPY1"	1	8	"RP/somatic/s_C_L1J34C_M001_d__"
"DAZ2"	1	1	"RP/somatic/s_C_L1J34C_M001_d__"
"AC006156.1"	1	8	"RP/somatic/s_C_L1J34C_M002_d__"
"TSPY6P"	1	2	"RP/somatic/s_C_L1J34C_M002_d__"
"TSPY10"	1	2	"RP/somatic/s_C_L1J34C_M002_d__"
"SLC9B1P1"	1	1	"RP/somatic/s_C_L1J34C_M002_d__"
"DAZ3"	1	1	"RP/somatic/s_C_L1J34C_M002_d__"
"USP9Y"	1	32	"RP/somatic/s_C_L1J34C_M002_d__"
"DAZ4"	1	1	"RP/somatic/s_C_L1J34C_M002_d__"
"DDX3Y"	1	7	"RP/somatic/s_C_L1J34C_M002_d__"
"UTY"	1	21	"RP/somatic/s_C_L1J34C_M002_d__"
"NLGN4Y"	1	12	"RP/somatic/s_C_L1J34C_M002_d__"
"KDM5D"	1	17	"RP/somatic/s_C_L1J34C_M002_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_L1J34C_M002_d__"
"RPS4Y2"	1	4	"RP/somatic/s_C_L1J34C_M002_d__"
"CYorf17"	1	2	"RP/somatic/s_C_L1J34C_M002_d__"
"RBMY1A1"	1	5	"RP/somatic/s_C_L1J34C_M002_d__"
"RBMY1E"	1	3	"RP/somatic/s_C_L1J34C_M002_d__"
"SRY"	1	2	"RP/somatic/s_C_L1J34C_M002_d__"
"RPS4Y1"	1	3	"RP/somatic/s_C_L1J34C_M002_d__"
"ZFY"	1	11	"RP/somatic/s_C_L1J34C_M002_d__"
"TGIF2LY"	1	3	"RP/somatic/s_C_L1J34C_M002_d__"
"PCDH11Y"	1	26	"RP/somatic/s_C_L1J34C_M002_d__"
"TSPY2"	1	4	"RP/somatic/s_C_L1J34C_M002_d__"
"RBMY1J"	1	8	"RP/somatic/s_C_L1J34C_M002_d__"
"AMELY"	1	3	"RP/somatic/s_C_L1J34C_M002_d__"
"TBL1Y"	1	10	"RP/somatic/s_C_L1J34C_M002_d__"
"TSPY4"	1	3	"RP/somatic/s_C_L1J34C_M002_d__"
"TSPY8"	1	4	"RP/somatic/s_C_L1J34C_M002_d__"
"TSPY3"	1	8	"RP/somatic/s_C_L1J34C_M002_d__"
"TSPY1"	1	8	"RP/somatic/s_C_L1J34C_M002_d__"
"DAZ2"	1	1	"RP/somatic/s_C_L1J34C_M002_d__"
"AC006156.1"	1	10	"RP/somatic/s_C_07JYA9_M001_d__"
"TSPY6P"	1	3	"RP/somatic/s_C_07JYA9_M001_d__"
"TSPY10"	1	2	"RP/somatic/s_C_07JYA9_M001_d__"
"SLC9B1P1"	1	2	"RP/somatic/s_C_07JYA9_M001_d__"
"DAZ3"	1	1	"RP/somatic/s_C_07JYA9_M001_d__"
"USP9Y"	1	49	"RP/somatic/s_C_07JYA9_M001_d__"
"DDX3Y"	1	16	"RP/somatic/s_C_07JYA9_M001_d__"
"UTY"	1	33	"RP/somatic/s_C_07JYA9_M001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_07JYA9_M001_d__"
"NLGN4Y"	1	12	"RP/somatic/s_C_07JYA9_M001_d__"
"KDM5D"	1	29	"RP/somatic/s_C_07JYA9_M001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_07JYA9_M001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_07JYA9_M001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_07JYA9_M001_d__"
"RBMY1A1"	1	4	"RP/somatic/s_C_07JYA9_M001_d__"
"RBMY1E"	1	2	"RP/somatic/s_C_07JYA9_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_07JYA9_M001_d__"
"RPS4Y1"	1	6	"RP/somatic/s_C_07JYA9_M001_d__"
"RBMY1F"	1	2	"RP/somatic/s_C_07JYA9_M001_d__"
"ZFY"	1	13	"RP/somatic/s_C_07JYA9_M001_d__"
"TGIF2LY"	1	3	"RP/somatic/s_C_07JYA9_M001_d__"
"PCDH11Y"	1	32	"RP/somatic/s_C_07JYA9_M001_d__"
"TSPY2"	1	6	"RP/somatic/s_C_07JYA9_M001_d__"
"RBMY1J"	1	11	"RP/somatic/s_C_07JYA9_M001_d__"
"AMELY"	1	6	"RP/somatic/s_C_07JYA9_M001_d__"
"TBL1Y"	1	14	"RP/somatic/s_C_07JYA9_M001_d__"
"TSPY4"	1	2	"RP/somatic/s_C_07JYA9_M001_d__"
"TSPY8"	1	2	"RP/somatic/s_C_07JYA9_M001_d__"
"TSPY3"	1	7	"RP/somatic/s_C_07JYA9_M001_d__"
"TSPY1"	1	7	"RP/somatic/s_C_07JYA9_M001_d__"
"DAZ2"	1	2	"RP/somatic/s_C_07JYA9_M001_d__"
"AC006156.1"	1	11	"RP/somatic/s_C_LHPHAT_M001_d__"
"TSPY6P"	1	3	"RP/somatic/s_C_LHPHAT_M001_d__"
"TSPY10"	1	1	"RP/somatic/s_C_LHPHAT_M001_d__"
"SLC9B1P1"	1	2	"RP/somatic/s_C_LHPHAT_M001_d__"
"DAZ3"	1	2	"RP/somatic/s_C_LHPHAT_M001_d__"
"USP9Y"	1	50	"RP/somatic/s_C_LHPHAT_M001_d__"
"DAZ4"	1	1	"RP/somatic/s_C_LHPHAT_M001_d__"
"DDX3Y"	1	13	"RP/somatic/s_C_LHPHAT_M001_d__"
"UTY"	1	33	"RP/somatic/s_C_LHPHAT_M001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_LHPHAT_M001_d__"
"NLGN4Y"	1	12	"RP/somatic/s_C_LHPHAT_M001_d__"
"KDM5D"	1	28	"RP/somatic/s_C_LHPHAT_M001_d__"
"EIF1AY"	1	2	"RP/somatic/s_C_LHPHAT_M001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_LHPHAT_M001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_LHPHAT_M001_d__"
"RBMY1A1"	1	4	"RP/somatic/s_C_LHPHAT_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_LHPHAT_M001_d__"
"RPS4Y1"	1	7	"RP/somatic/s_C_LHPHAT_M001_d__"
"RBMY1F"	1	2	"RP/somatic/s_C_LHPHAT_M001_d__"
"ZFY"	1	13	"RP/somatic/s_C_LHPHAT_M001_d__"
"TGIF2LY"	1	3	"RP/somatic/s_C_LHPHAT_M001_d__"
"PCDH11Y"	1	34	"RP/somatic/s_C_LHPHAT_M001_d__"
"TSPY2"	1	6	"RP/somatic/s_C_LHPHAT_M001_d__"
"RBMY1J"	1	11	"RP/somatic/s_C_LHPHAT_M001_d__"
"AMELY"	1	6	"RP/somatic/s_C_LHPHAT_M001_d__"
"DAZ1"	1	1	"RP/somatic/s_C_LHPHAT_M001_d__"
"TBL1Y"	1	15	"RP/somatic/s_C_LHPHAT_M001_d__"
"TSPY4"	1	2	"RP/somatic/s_C_LHPHAT_M001_d__"
"TSPY8"	1	2	"RP/somatic/s_C_LHPHAT_M001_d__"
"TSPY3"	1	10	"RP/somatic/s_C_LHPHAT_M001_d__"
"TSPY1"	1	10	"RP/somatic/s_C_LHPHAT_M001_d__"
"DAZ2"	1	2	"RP/somatic/s_C_LHPHAT_M001_d__"
"AC006156.1"	1	15	"RP/somatic/s_C_RW5PW9_P001_d__"
"TSPY6P"	1	4	"RP/somatic/s_C_RW5PW9_P001_d__"
"TSPY10"	1	4	"RP/somatic/s_C_RW5PW9_P001_d__"
"SLC9B1P1"	1	8	"RP/somatic/s_C_RW5PW9_P001_d__"
"DAZ3"	1	4	"RP/somatic/s_C_RW5PW9_P001_d__"
"USP9Y"	1	86	"RP/somatic/s_C_RW5PW9_P001_d__"
"DAZ4"	1	2	"RP/somatic/s_C_RW5PW9_P001_d__"
"DDX3Y"	1	29	"RP/somatic/s_C_RW5PW9_P001_d__"
"UTY"	1	62	"RP/somatic/s_C_RW5PW9_P001_d__"
"TMSB4Y"	1	3	"RP/somatic/s_C_RW5PW9_P001_d__"
"NLGN4Y"	1	23	"RP/somatic/s_C_RW5PW9_P001_d__"
"KDM5D"	1	44	"RP/somatic/s_C_RW5PW9_P001_d__"
"EIF1AY"	1	10	"RP/somatic/s_C_RW5PW9_P001_d__"
"RPS4Y2"	1	10	"RP/somatic/s_C_RW5PW9_P001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_RW5PW9_P001_d__"
"RBMY1A1"	1	8	"RP/somatic/s_C_RW5PW9_P001_d__"
"RBMY1E"	1	5	"RP/somatic/s_C_RW5PW9_P001_d__"
"SRY"	1	4	"RP/somatic/s_C_RW5PW9_P001_d__"
"RPS4Y1"	1	16	"RP/somatic/s_C_RW5PW9_P001_d__"
"RBMY1F"	1	2	"RP/somatic/s_C_RW5PW9_P001_d__"
"ZFY"	1	19	"RP/somatic/s_C_RW5PW9_P001_d__"
"TGIF2LY"	1	4	"RP/somatic/s_C_RW5PW9_P001_d__"
"PCDH11Y"	1	53	"RP/somatic/s_C_RW5PW9_P001_d__"
"TSPY2"	1	8	"RP/somatic/s_C_RW5PW9_P001_d__"
"RBMY1J"	1	20	"RP/somatic/s_C_RW5PW9_P001_d__"
"AMELY"	1	10	"RP/somatic/s_C_RW5PW9_P001_d__"
"DAZ1"	1	1	"RP/somatic/s_C_RW5PW9_P001_d__"
"TBL1Y"	1	25	"RP/somatic/s_C_RW5PW9_P001_d__"
"TSPY4"	1	4	"RP/somatic/s_C_RW5PW9_P001_d__"
"TSPY8"	1	10	"RP/somatic/s_C_RW5PW9_P001_d__"
"TSPY3"	1	11	"RP/somatic/s_C_RW5PW9_P001_d__"
"TSPY1"	1	11	"RP/somatic/s_C_RW5PW9_P001_d__"
"DAZ2"	1	5	"RP/somatic/s_C_RW5PW9_P001_d__"
"AC006156.1"	1	10	"RP/somatic/s_C_1HUXNF_M001_d__"
"TSPY6P"	1	3	"RP/somatic/s_C_1HUXNF_M001_d__"
"TSPY10"	1	2	"RP/somatic/s_C_1HUXNF_M001_d__"
"SLC9B1P1"	1	4	"RP/somatic/s_C_1HUXNF_M001_d__"
"USP9Y"	1	50	"RP/somatic/s_C_1HUXNF_M001_d__"
"DAZ4"	1	2	"RP/somatic/s_C_1HUXNF_M001_d__"
"DDX3Y"	1	12	"RP/somatic/s_C_1HUXNF_M001_d__"
"UTY"	1	32	"RP/somatic/s_C_1HUXNF_M001_d__"
"NLGN4Y"	1	12	"RP/somatic/s_C_1HUXNF_M001_d__"
"KDM5D"	1	22	"RP/somatic/s_C_1HUXNF_M001_d__"
"EIF1AY"	1	4	"RP/somatic/s_C_1HUXNF_M001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_1HUXNF_M001_d__"
"CYorf17"	1	1	"RP/somatic/s_C_1HUXNF_M001_d__"
"RBMY1A1"	1	6	"RP/somatic/s_C_1HUXNF_M001_d__"
"RBMY1E"	1	3	"RP/somatic/s_C_1HUXNF_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_1HUXNF_M001_d__"
"RPS4Y1"	1	6	"RP/somatic/s_C_1HUXNF_M001_d__"
"RBMY1F"	1	3	"RP/somatic/s_C_1HUXNF_M001_d__"
"ZFY"	1	14	"RP/somatic/s_C_1HUXNF_M001_d__"
"TGIF2LY"	1	4	"RP/somatic/s_C_1HUXNF_M001_d__"
"PCDH11Y"	1	34	"RP/somatic/s_C_1HUXNF_M001_d__"
"TSPY2"	1	7	"RP/somatic/s_C_1HUXNF_M001_d__"
"RBMY1J"	1	10	"RP/somatic/s_C_1HUXNF_M001_d__"
"AMELY"	1	6	"RP/somatic/s_C_1HUXNF_M001_d__"
"TBL1Y"	1	17	"RP/somatic/s_C_1HUXNF_M001_d__"
"TSPY4"	1	1	"RP/somatic/s_C_1HUXNF_M001_d__"
"TSPY8"	1	6	"RP/somatic/s_C_1HUXNF_M001_d__"
"TSPY3"	1	8	"RP/somatic/s_C_1HUXNF_M001_d__"
"TSPY1"	1	8	"RP/somatic/s_C_1HUXNF_M001_d__"
"DAZ2"	1	2	"RP/somatic/s_C_1HUXNF_M001_d__"
"AC006156.1"	1	9	"RP/somatic/s_C_4YDV07_P001_d__"
"TSPY6P"	1	2	"RP/somatic/s_C_4YDV07_P001_d__"
"TSPY10"	1	2	"RP/somatic/s_C_4YDV07_P001_d__"
"SLC9B1P1"	1	2	"RP/somatic/s_C_4YDV07_P001_d__"
"DAZ3"	1	1	"RP/somatic/s_C_4YDV07_P001_d__"
"USP9Y"	1	49	"RP/somatic/s_C_4YDV07_P001_d__"
"DAZ4"	1	3	"RP/somatic/s_C_4YDV07_P001_d__"
"DDX3Y"	1	13	"RP/somatic/s_C_4YDV07_P001_d__"
"UTY"	1	30	"RP/somatic/s_C_4YDV07_P001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_4YDV07_P001_d__"
"NLGN4Y"	1	12	"RP/somatic/s_C_4YDV07_P001_d__"
"KDM5D"	1	25	"RP/somatic/s_C_4YDV07_P001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_4YDV07_P001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_4YDV07_P001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_4YDV07_P001_d__"
"RBMY1A1"	1	5	"RP/somatic/s_C_4YDV07_P001_d__"
"RBMY1E"	1	3	"RP/somatic/s_C_4YDV07_P001_d__"
"SRY"	1	3	"RP/somatic/s_C_4YDV07_P001_d__"
"RPS4Y1"	1	5	"RP/somatic/s_C_4YDV07_P001_d__"
"RBMY1F"	1	2	"RP/somatic/s_C_4YDV07_P001_d__"
"ZFY"	1	13	"RP/somatic/s_C_4YDV07_P001_d__"
"TGIF2LY"	1	3	"RP/somatic/s_C_4YDV07_P001_d__"
"PCDH11Y"	1	29	"RP/somatic/s_C_4YDV07_P001_d__"
"TSPY2"	1	7	"RP/somatic/s_C_4YDV07_P001_d__"
"RBMY1J"	1	10	"RP/somatic/s_C_4YDV07_P001_d__"
"AMELY"	1	6	"RP/somatic/s_C_4YDV07_P001_d__"
"TBL1Y"	1	14	"RP/somatic/s_C_4YDV07_P001_d__"
"TSPY4"	1	2	"RP/somatic/s_C_4YDV07_P001_d__"
"TSPY8"	1	5	"RP/somatic/s_C_4YDV07_P001_d__"
"TSPY3"	1	8	"RP/somatic/s_C_4YDV07_P001_d__"
"TSPY1"	1	8	"RP/somatic/s_C_4YDV07_P001_d__"
"DAZ2"	1	1	"RP/somatic/s_C_4YDV07_P001_d__"
"AC006156.1"	1	9	"RP/somatic/s_C_TKUC46_M001_d__"
"TSPY6P"	1	3	"RP/somatic/s_C_TKUC46_M001_d__"
"TSPY10"	1	2	"RP/somatic/s_C_TKUC46_M001_d__"
"SLC9B1P1"	1	2	"RP/somatic/s_C_TKUC46_M001_d__"
"DAZ3"	1	1	"RP/somatic/s_C_TKUC46_M001_d__"
"USP9Y"	1	48	"RP/somatic/s_C_TKUC46_M001_d__"
"DDX3Y"	1	15	"RP/somatic/s_C_TKUC46_M001_d__"
"UTY"	1	37	"RP/somatic/s_C_TKUC46_M001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_TKUC46_M001_d__"
"NLGN4Y"	1	12	"RP/somatic/s_C_TKUC46_M001_d__"
"KDM5D"	1	27	"RP/somatic/s_C_TKUC46_M001_d__"
"EIF1AY"	1	4	"RP/somatic/s_C_TKUC46_M001_d__"
"RPS4Y2"	1	6	"RP/somatic/s_C_TKUC46_M001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_TKUC46_M001_d__"
"RBMY1A1"	1	4	"RP/somatic/s_C_TKUC46_M001_d__"
"RBMY1E"	1	3	"RP/somatic/s_C_TKUC46_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_TKUC46_M001_d__"
"RPS4Y1"	1	7	"RP/somatic/s_C_TKUC46_M001_d__"
"RBMY1F"	1	1	"RP/somatic/s_C_TKUC46_M001_d__"
"ZFY"	1	12	"RP/somatic/s_C_TKUC46_M001_d__"
"TGIF2LY"	1	3	"RP/somatic/s_C_TKUC46_M001_d__"
"PCDH11Y"	1	33	"RP/somatic/s_C_TKUC46_M001_d__"
"TSPY2"	1	6	"RP/somatic/s_C_TKUC46_M001_d__"
"RBMY1J"	1	12	"RP/somatic/s_C_TKUC46_M001_d__"
"AMELY"	1	5	"RP/somatic/s_C_TKUC46_M001_d__"
"DAZ1"	1	1	"RP/somatic/s_C_TKUC46_M001_d__"
"TBL1Y"	1	15	"RP/somatic/s_C_TKUC46_M001_d__"
"TSPY4"	1	3	"RP/somatic/s_C_TKUC46_M001_d__"
"TSPY8"	1	5	"RP/somatic/s_C_TKUC46_M001_d__"
"TSPY3"	1	6	"RP/somatic/s_C_TKUC46_M001_d__"
"TSPY1"	1	6	"RP/somatic/s_C_TKUC46_M001_d__"
"DAZ2"	1	2	"RP/somatic/s_C_TKUC46_M001_d__"
"AC006156.1"	1	14	"RP/somatic/s_C_XK8U1C_P001_d__"
"TSPY6P"	1	4	"RP/somatic/s_C_XK8U1C_P001_d__"
"TSPY10"	1	2	"RP/somatic/s_C_XK8U1C_P001_d__"
"SLC9B1P1"	1	3	"RP/somatic/s_C_XK8U1C_P001_d__"
"DAZ3"	1	4	"RP/somatic/s_C_XK8U1C_P001_d__"
"USP9Y"	1	58	"RP/somatic/s_C_XK8U1C_P001_d__"
"DAZ4"	1	2	"RP/somatic/s_C_XK8U1C_P001_d__"
"DDX3Y"	1	13	"RP/somatic/s_C_XK8U1C_P001_d__"
"UTY"	1	38	"RP/somatic/s_C_XK8U1C_P001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_XK8U1C_P001_d__"
"NLGN4Y"	1	16	"RP/somatic/s_C_XK8U1C_P001_d__"
"KDM5D"	1	30	"RP/somatic/s_C_XK8U1C_P001_d__"
"EIF1AY"	1	2	"RP/somatic/s_C_XK8U1C_P001_d__"
"RPS4Y2"	1	6	"RP/somatic/s_C_XK8U1C_P001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_XK8U1C_P001_d__"
"RBMY1A1"	1	7	"RP/somatic/s_C_XK8U1C_P001_d__"
"RBMY1E"	1	3	"RP/somatic/s_C_XK8U1C_P001_d__"
"SRY"	1	3	"RP/somatic/s_C_XK8U1C_P001_d__"
"RPS4Y1"	1	8	"RP/somatic/s_C_XK8U1C_P001_d__"
"RBMY1F"	1	2	"RP/somatic/s_C_XK8U1C_P001_d__"
"ZFY"	1	16	"RP/somatic/s_C_XK8U1C_P001_d__"
"TGIF2LY"	1	4	"RP/somatic/s_C_XK8U1C_P001_d__"
"PCDH11Y"	1	37	"RP/somatic/s_C_XK8U1C_P001_d__"
"TSPY2"	1	8	"RP/somatic/s_C_XK8U1C_P001_d__"
"RBMY1J"	1	12	"RP/somatic/s_C_XK8U1C_P001_d__"
"AMELY"	1	6	"RP/somatic/s_C_XK8U1C_P001_d__"
"DAZ1"	1	2	"RP/somatic/s_C_XK8U1C_P001_d__"
"TBL1Y"	1	17	"RP/somatic/s_C_XK8U1C_P001_d__"
"TSPY4"	1	3	"RP/somatic/s_C_XK8U1C_P001_d__"
"TSPY8"	1	8	"RP/somatic/s_C_XK8U1C_P001_d__"
"TSPY3"	1	11	"RP/somatic/s_C_XK8U1C_P001_d__"
"TSPY1"	1	11	"RP/somatic/s_C_XK8U1C_P001_d__"
"DAZ2"	1	3	"RP/somatic/s_C_XK8U1C_P001_d__"
"AC006156.1"	1	12	"RP/somatic/s_C_UF36VT_M001_d__"
"TSPY6P"	1	3	"RP/somatic/s_C_UF36VT_M001_d__"
"TSPY10"	1	3	"RP/somatic/s_C_UF36VT_M001_d__"
"SLC9B1P1"	1	2	"RP/somatic/s_C_UF36VT_M001_d__"
"DAZ3"	1	4	"RP/somatic/s_C_UF36VT_M001_d__"
"USP9Y"	1	48	"RP/somatic/s_C_UF36VT_M001_d__"
"DAZ4"	1	1	"RP/somatic/s_C_UF36VT_M001_d__"
"DDX3Y"	1	13	"RP/somatic/s_C_UF36VT_M001_d__"
"UTY"	1	33	"RP/somatic/s_C_UF36VT_M001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_UF36VT_M001_d__"
"NLGN4Y"	1	12	"RP/somatic/s_C_UF36VT_M001_d__"
"KDM5D"	1	26	"RP/somatic/s_C_UF36VT_M001_d__"
"EIF1AY"	1	2	"RP/somatic/s_C_UF36VT_M001_d__"
"RPS4Y2"	1	4	"RP/somatic/s_C_UF36VT_M001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_UF36VT_M001_d__"
"RBMY1A1"	1	6	"RP/somatic/s_C_UF36VT_M001_d__"
"RBMY1E"	1	3	"RP/somatic/s_C_UF36VT_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_UF36VT_M001_d__"
"RPS4Y1"	1	5	"RP/somatic/s_C_UF36VT_M001_d__"
"RBMY1F"	1	2	"RP/somatic/s_C_UF36VT_M001_d__"
"ZFY"	1	14	"RP/somatic/s_C_UF36VT_M001_d__"
"TGIF2LY"	1	4	"RP/somatic/s_C_UF36VT_M001_d__"
"PCDH11Y"	1	32	"RP/somatic/s_C_UF36VT_M001_d__"
"TSPY2"	1	7	"RP/somatic/s_C_UF36VT_M001_d__"
"RBMY1J"	1	13	"RP/somatic/s_C_UF36VT_M001_d__"
"AMELY"	1	6	"RP/somatic/s_C_UF36VT_M001_d__"
