"arm"	"tcn"	"lcn"	"cn_length"	"arm_length"	"frac_of_arm"	"cn_state"	"WGD"	"fcna"	"AS"	"ID"
"17q"	2	1	56651239	56651239	1	"DIPLOID"	FALSE	0.349405282804311	7	"03-IM6_P-0034632-N01-IM6/coun"
"18p"	1	0	14736648	14736648	1	"HETLOSS"	FALSE	0.349405282804311	7	"03-IM6_P-0034632-N01-IM6/coun"
"18q"	1	0	59002552	59002552	1	"HETLOSS"	FALSE	0.349405282804311	7	"03-IM6_P-0034632-N01-IM6/coun"
"19p"	2	1	23475032	23475032	1	"DIPLOID"	FALSE	0.349405282804311	7	"03-IM6_P-0034632-N01-IM6/coun"
"19q"	2	1	34414518	34414518	1	"DIPLOID"	FALSE	0.349405282804311	7	"03-IM6_P-0034632-N01-IM6/coun"
"20p"	2	1	26023669	26023669	1	"DIPLOID"	FALSE	0.349405282804311	7	"03-IM6_P-0034632-N01-IM6/coun"
"20q"	2	1	36311068	36311068	1	"DIPLOID"	FALSE	0.349405282804311	7	"03-IM6_P-0034632-N01-IM6/coun"
"21q"	2	1	34964821	34964821	1	"DIPLOID"	FALSE	0.349405282804311	7	"03-IM6_P-0034632-N01-IM6/coun"
"22q"	2	1	34009453	34009453	1	"DIPLOID"	FALSE	0.349405282804311	7	"03-IM6_P-0034632-N01-IM6/coun"
"23p"	1	0	58180912	58180912	1	"HETLOSS"	FALSE	0.349405282804311	7	"03-IM6_P-0034632-N01-IM6/coun"
"23q"	1	0	94232438	94232438	1	"HETLOSS"	FALSE	0.349405282804311	7	"03-IM6_P-0034632-N01-IM6/coun"
"1p"	2	1	120534184	120534184	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"1q"	2	1	125135116	125135116	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"2p"	2	0	87764371	87764371	1	"CNLOH"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"2q"	2	0	150656187	150656187	1	"CNLOH"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"3p"	3	1	72442975	84753253	0.85	"GAIN"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"3q"	3	1	106857860	106857860	1	"GAIN"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"4p"	1	0	48257467	48257467	1	"HETLOSS"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"4q"	1	0	140602483	140602483	1	"HETLOSS"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"5p"	2	1	46187241	46187241	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"5q"	2	1	134121988	134121988	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"6p"	2	1	58437066	58437066	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"6q"	2	1	111968834	111968834	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"7p"	2	1	56381931	56381931	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"7q"	2	1	100573678	100573678	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"8p"	2	1	43273655	43273655	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"8q"	2	1	102347613	102347613	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"9p"	2	1	46945699	46945699	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"9q"	2	1	92452821	92452821	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"10p"	1	0	37744888	37744888	1	"HETLOSS"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"10q"	1	0	95926382	95926382	1	"HETLOSS"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"11p"	2	1	51319105	51319105	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"11q"	2	1	81851495	81851495	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"12q"	3	1	82982235	82982235	1	"GAIN"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"13q"	2	1	93122037	93122037	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"14q"	2	1	86418658	86418658	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"15q"	1	0	79373150	79373150	1	"HETLOSS"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"16p"	2	1	35220888	35220888	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"16q"	2	1	54547202	54547202	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"17p"	2	1	22148476	22148476	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"17q"	2	1	58520044	58520044	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"18p"	1	0	14736698	14736698	1	"HETLOSS"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"18q"	1	0	59002562	59002562	1	"HETLOSS"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"19p"	2	1	23474932	23474932	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"19q"	2	1	34414577	34414577	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"20p"	2	1	26023819	26023819	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"20q"	2	1	36311043	36311043	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"21q"	2	1	34964871	34964871	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"22q"	2	1	33025250	33025250	1	"DIPLOID"	FALSE	0.416654487670551	7	"02-IM6_P-0032601-N01-IM6/coun"
"1p"	2	1	120534258	120534258	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"1q"	2	1	125135116	125135116	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"2p"	2	1	87764521	87764521	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"2q"	2	1	150474979	150474979	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"3p"	2	1	89054982	89054982	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"3q"	2	1	106857923	106857923	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"4p"	2	1	48257537	48257537	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"4q"	2	1	140602433	140602433	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"5p"	2	1	46187241	46187241	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"5q"	2	1	134121909	134121909	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"6p"	2	1	51879566	58248259	0.89	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"6q"	2	1	111968817	111968817	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"7p"	2	1	56381791	56381791	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"7q"	2	1	100396769	100396769	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"8p"	2	1	43273687	43273687	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"8q"	2	1	101903992	101903992	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"9p"	2	1	46945819	46945819	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"9q"	2	1	92452921	92452921	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"10p"	2	1	37744885	37744885	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"10q"	2	1	95926530	95926530	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"11p"	2	1	51319091	51319091	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"11q"	2	1	81851595	81851595	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"12p"	2	1	21170952	22038109	0.96	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"12q"	2	1	98407356	98407356	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"13q"	2	1	93122061	93122061	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"14q"	2	1	86418650	86418650	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"15q"	2	1	80605841	80605841	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"16p"	2	1	35220888	35220888	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"16q"	2	1	54547199	54547199	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"17p"	2	1	22148476	22148476	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"17q"	2	1	58520211	58520211	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"18p"	1	0	14736548	14736548	1	"HETLOSS"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"18q"	1	0	59002502	59002502	1	"HETLOSS"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"19p"	2	1	23474882	23474882	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"19q"	2	1	33606626	33606626	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"20p"	2	1	26023705	26023705	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"20q"	2	1	36311081	36311081	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"21q"	2	1	34372700	34372700	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"22q"	2	1	34009462	34009462	1	"DIPLOID"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"23p"	2	0	58180962	58180962	1	"CNLOH"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"23q"	2	0	94232438	94232438	1	"CNLOH"	FALSE	0.0928288936686578	7	"02-IM6_P-0033488-N01-IM6/coun"
"1p"	2	1	120534257	120534257	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"1q"	2	1	125135166	125135166	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"2p"	2	1	87764424	87764424	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"2q"	2	1	150656129	150656129	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"3p"	2	1	89054982	89054982	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"3q"	2	1	106857396	106857396	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"4p"	2	1	48257537	48257537	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"4q"	2	1	140602433	140602433	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"5p"	2	1	46187285	46187285	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"5q"	2	1	134121959	134121959	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"6p"	2	1	58436991	58436991	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"6q"	2	1	111968834	111968834	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"7p"	2	1	56381791	56381791	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"7q"	2	1	100396769	100396769	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"8p"	2	1	43273796	43273796	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"8q"	2	1	102347589	102347589	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"9p"	2	1	46945699	46945699	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"9q"	2	1	92452742	92452742	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"10p"	2	1	37744835	37744835	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"10q"	2	1	95926402	95926402	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"11p"	2	1	51319150	51319150	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"11q"	2	1	81851445	81851445	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"12p"	2	1	34462294	34462294	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"12q"	2	1	98407384	98407384	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"13q"	2	1	93122305	93122305	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"14q"	2	1	86418558	86418558	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"15q"	2	1	80605767	80605767	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"16p"	2	1	35220729	35220729	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"16q"	2	1	54547202	54547202	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"17p"	2	1	22148306	22148306	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"17q"	2	1	58520094	58520094	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"18p"	2	1	14736548	14736548	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"18q"	2	1	59002552	59002552	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"19p"	2	1	23475032	23475032	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"19q"	2	1	34414558	34414558	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"20p"	2	1	26023705	26023705	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"20q"	2	1	36553131	36553131	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"21q"	2	1	34964821	34964821	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"22q"	2	1	34009470	34009470	1	"DIPLOID"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"23p"	1	0	58180912	58180912	1	"HETLOSS"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"23q"	1	0	94232438	94232438	1	"HETLOSS"	FALSE	0.0608558982421716	7	"02-IM6_P-0036756-N01-IM6/coun"
"1p"	4	2	100993900	120533923	0.84	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"1q"	4	2	124491766	124491766	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"2p"	2	0	76860803	87764124	0.88	"LOSS BEFORE"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"2q"	4	2	135337279	150655903	0.9	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"3q"	5	2	106857848	106857848	1	"GAIN"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"4p"	4	2	48257745	48257745	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"4q"	4	2	140602481	140602481	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"5p"	5	2	46187241	46187241	1	"GAIN"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"5q"	5	2	109619125	134121408	0.82	"GAIN"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"6p"	4	2	58437016	58437016	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"6q"	4	2	111968984	111968984	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"7p"	4	2	56381791	56381791	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"7q"	4	2	100396919	100396919	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"8p"	2	0	35527679	41233566	0.86	"LOSS BEFORE"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"9q"	6	2	88405290	92452740	0.96	"AMP"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"10p"	4	2	37744888	37744888	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"11p"	4	2	49487240	49487240	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"12p"	4	2	34462294	34462294	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"12q"	4	2	98407356	98407356	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"14q"	4	2	86418655	86418655	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"16p"	4	2	35220951	35220951	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"17q"	4	2	58520255	58520255	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"18p"	4	2	14736568	14736568	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"18q"	2	0	47842329	59002181	0.81	"LOSS BEFORE"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"19p"	4	2	23475132	23475132	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"19q"	4	2	33606626	33606626	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"20p"	4	2	26023778	26023778	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"20q"	4	2	36311018	36311018	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"21q"	4	2	34372621	34372621	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"22q"	4	2	14591353	14591353	1	"TETRAPLOID"	TRUE	0.394113779637988	7	"02-IM6_P-0038412-N01-IM6/coun"
"1p"	2	1	120534257	120534257	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"1q"	2	1	125135166	125135166	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"2p"	2	1	87764506	87764506	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"2q"	2	1	150656153	150656153	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"3p"	2	1	89055013	89055013	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"3q"	2	1	106857333	106857333	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"4p"	2	1	48257537	48257537	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"4q"	2	1	140602333	140602333	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"5p"	2	1	46187180	46187180	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"5q"	2	1	134121988	134121988	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"6p"	2	1	58436843	58436843	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"6q"	2	1	111968817	111968817	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"7p"	2	1	56381881	56381881	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"7q"	2	1	100396824	100396824	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"8p"	2	1	43273655	43273655	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"8q"	2	1	102347574	102347574	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"9p"	2	1	46945819	46945819	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"9q"	2	1	92452742	92452742	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"10p"	2	1	37744888	37744888	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"10q"	2	1	95926472	95926472	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"11p"	2	1	51319155	51319155	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"11q"	2	1	81851372	81851372	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"12p"	2	1	34462194	34462194	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"12q"	2	1	98407131	98407131	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"13q"	2	1	93122061	93122061	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"14q"	2	1	86418529	86418529	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"15q"	2	1	79373195	79373195	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"16p"	2	1	35220760	35220760	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"16q"	2	1	54547206	54547206	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"17p"	2	1	22148337	22148337	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"17q"	2	1	58520211	58520211	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"18p"	1	0	14736568	14736568	1	"HETLOSS"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"18q"	1	0	59002552	59002552	1	"HETLOSS"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"19p"	2	1	23474832	23474832	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"19q"	2	1	34414558	34414558	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"20p"	2	1	26023778	26023778	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"20q"	2	1	36311068	36311068	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"21q"	2	1	34964871	34964871	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"22q"	2	1	34009432	34009432	1	"DIPLOID"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"23p"	2	0	58180962	58180962	1	"CNLOH"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"23q"	2	0	94229638	94229638	1	"CNLOH"	FALSE	0.0860337291209061	7	"02-IM6_P-0035221-N01-IM6/coun"
"1p"	2	1	120534257	120534257	1	"DIPLOID"	FALSE	0.324742662131178	7	"02-IM6_P-0034921-N01-IM6/coun"
"1q"	2	1	125135038	125135038	1	"DIPLOID"	FALSE	0.324742662131178	7	"02-IM6_P-0034921-N01-IM6/coun"
"2p"	2	1	87764424	87764424	1	"DIPLOID"	FALSE	0.324742662131178	7	"02-IM6_P-0034921-N01-IM6/coun"
